"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"rnnj-5mmi","NYC Street Tree Map – Stewardship Activity","href","Record of self-reported stewardship activity on DPR trees performed by members of the public. This dataset can be joined to the Forestry Tree Points dataset (https://data.cityofnewyork.us/Environment/","2024-10-30T14:28:12.000Z",2280,"Environment"
"hvwa-bi3h","2019 Public Data File - Teachers","dataset","To collect feedback on their learning environment from families, students and teachers.  Aids in facilitating the understanding of families perceptions, students, and teachers regarding their school. ","2024-11-26T23:16:28.000Z",2280,"Education"
"eguu-7ie3","Digital Tax Map: Condominium Units","dataset","This table represents Condominium Units that exists in the <a href=""https://data.cityofnewyork.us/browse?Data-Collection_Data-Collection=Department+of+Finance+Digital+Tax+Map&sortBy=relevance&page=1&p","2026-05-24T14:00:45.000Z",2280,"City Government"
"tgzg-ssan","Uptown Bicycle Counts","dataset","This count reflects cyclists traveling through Manhattan at on 86th Street along the avenues, in Central Park and on the greenways. Note: Data was not collected in years for which counts are missing.","2025-10-02T15:41:32.000Z",2277,"Transportation"
"bbtf-6p3c","Schoolyard to Playgrounds","dataset","The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes week","2026-05-18T14:11:40.000Z",2275,NA
"m6ap-zcwi","Overhead Electronic Signs (Map)","map","Electronic Signs are used to display dynamic messages that advise drivers of street closures, delays, severe weather, and other road conditions.","2025-12-05T20:51:30.000Z",2274,"Transportation"
"dsyc-npkh","Air Quality Testing at Saratoga Village","dataset","","2022-05-09T22:27:48.000Z",2269,"Health"
"xu8q-aip5","VZV Senior Centers","map","DOT is partnering with Senior Centers across New York City to increase communication and obtain specific feedback from older New Yorkers about the challenges they face and potential street safety impr","2026-05-01T10:23:15.000Z",2263,"Transportation"
"8fj8-3sgg","CEQR Project Milestones","dataset","CEQR Open Data contains information on projects that are undergoing or have completed review through the City Environmental Quality Review (CEQR) process. Project information available at the Open Dat","2026-05-22T14:00:59.000Z",2262,"City Government"
"k462-uqyk","NYC Open Data Plan: Future Releases","dataset","<b>NOTE:</b> To review the latest plan, make sure to filter the ""Report Year"" column to the latest year.

This dataset lists all datasets reported by agencies in their Annual Compliance plans for rele","2025-09-15T18:15:38.000Z",2259,"City Government"
"hxay-3qcw","New York City Water Trail (Kayak and Canoe Launch Sites)","href","The New York City Water Trail connects New York City’s rivers, creeks, and waterways together for paddling enthusiasts. Use this data to find launch sites on the water trail for kayaks and other openw","2024-10-30T14:28:18.000Z",2053,"Recreation"
"b3mq-yvvr","Wastewater Co-digestion and Biogas-to-grid Performance Indicators","dataset","This dataset contains monthly performance indicators for Wastewater Resource Recovery Facilities (WRRFs) that operate co-digestion and biogas-to-grid programs. The New York City Department of Environm","2025-08-19T19:24:25.000Z",2258,"Environment"
"dzvt-6g3v","311 Interpreter Wait Time","dataset","This data set contains wait times experienced by individuals who request an interpreter during their calls to 311.

For more data about 311 calls, please refer to the <a href=""https://data.cityofnew","2026-05-06T17:56:27.000Z",2250,"City Government"
"8a4n-zmpj","Art in DOE buildings","dataset","List of art, artist, medium and DOE building that the art is located in schools.","2019-02-11T21:48:40.000Z",2249,"Education"
"tkdy-59zg","DOF: Condominium Comparable Rental Income – Staten Island – FY 2011/2012","dataset","Condominiums and cooperatives are valued as if they were residential rental apartments. Income information from similar rental properties is applied to determine value.
The Department of Finance (DOF","2022-05-09T22:25:28.000Z",2247,"Housing & Development"
"8mzw-jfss","2011 - 2016 Demographic Snapshot","dataset","Student demographic and enrollment data","2024-11-26T23:11:33.000Z",2245,"Education"
"9p9k-tusd","Protected Streets - Segments","href","Current list of Protected Streets for segments.","2024-10-30T14:28:32.000Z",2235,"Transportation"
